timeStamp, Validity, SampleInclusion, TargetId, CameraPosition.X, CameraPosition.Y, CameraPosition.Z, LocalGazeOrigin.X, LocalGazeOrigin.Y, LocalGazeOrigin.Z, LocalGazeDirection.X, LocalGazeDirection.Y, LocalGazeDirection.Z, WorldGazeOrigin.X, WorldGazeOrigin.Y, WorldGazeOrigin.Z, WorldGazeDirection.X, WorldGazeDirection.Y, WorldGazeDirection.Z, WorldGazeDistance, LocalMarkerPosition.X, LocalMarkerPosition.Y, LocalMarkerPosition.Z, WorldMarkerPosition.X, WorldMarkerPosition.Y, WorldMarkerPosition.Z, OffsetAngle, InterSampleAngle
0, Invalid, Excluded, 1, -0.207108, 1.105362, -0.401568, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 1.000000, -0.066421, 0.957619, 0.577400, 0, 0
0, Valid, Excluded, 1, -0.206970, 1.105374, -0.401494, -0.192629, 1.109250, -0.425824, 0.166340, -0.024933, 0.985736, -0.192629, 1.109250, -0.425824, 0.166340, -0.024933, 0.985736, 0, 0.000000, 0.000000, 1.000000, -0.066417, 0.957782, 0.577517, 7.484458, 0
0, Invalid, Excluded, 1, -0.207200, 1.105318, -0.401599, -0.192785, 1.109203, -0.425841, 0.000000, 0.000000, 0.000000, -0.192785, 1.109203, -0.425841, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 1.000000, -0.066737, 0.957633, 0.577411, 0, 0
0, Invalid, Excluded, 1, -0.207070, 1.105333, -0.401529, -0.192576, 1.109213, -0.425774, 0.000000, 0.000000, 0.000000, -0.192576, 1.109213, -0.425774, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 1.000000, -0.066534, 0.957649, 0.577471, 0, 0
0, Valid, Excluded, 1, -0.207090, 1.105314, -0.401542, -0.192748, 1.109153, -0.425885, 0.166344, -0.026720, 0.985689, -0.192748, 1.109153, -0.425885, 0.166344, -0.026720, 0.985689, 0, 0.000000, 0.000000, 1.000000, -0.066700, 0.957579, 0.577471, 7.396268, 0
0, Valid, Excluded, 1, -0.207018, 1.105317, -0.401498, -0.192611, 1.109171, -0.425817, 0.166246, -0.026821, 0.985717, -0.192611, 1.109171, -0.425817, 0.166246, -0.026821, 0.985717, 0, 0.000000, 0.000000, 1.000000, -0.066637, 0.957474, 0.577499, 7.397064, 0
0, Valid, Excluded, 1, -0.206880, 1.105332, -0.401428, -0.192561, 1.109149, -0.425838, 0.166152, -0.025648, 0.985761, -0.192561, 1.109149, -0.425838, 0.166152, -0.025648, 0.985761, 0, 0.000000, 0.000000, 1.000000, -0.066473, 0.957387, 0.577550, 7.459693, 0.06852804
0, Invalid, Excluded, 1, -0.206955, 1.105278, -0.401429, -0.192267, 1.109152, -0.425825, 0.000000, 0.000000, 0.000000, -0.192267, 1.109152, -0.425825, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 1.000000, -0.066472, 0.957261, 0.577527, 0, 0
0, Invalid, Excluded, 1, -0.206816, 1.105281, -0.401349, -0.192062, 1.109173, -0.425764, 0.000000, 0.000000, 0.000000, -0.192062, 1.109173, -0.425764, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 1.000000, -0.066147, 0.957127, 0.577560, 0, 0
0, Valid, Excluded, 1, -0.207220, 1.105221, -0.401524, -0.192108, 1.109124, -0.425769, 0.166105, -0.027579, 0.985712, -0.192108, 1.109124, -0.425769, 0.166105, -0.027579, 0.985712, 0, 0.000000, 0.000000, 1.000000, -0.066418, 0.957049, 0.577363, 7.379589, 0
0, Valid, Excluded, 1, -0.207094, 1.105229, -0.401446, -0.191971, 1.109131, -0.425690, 0.166109, -0.028463, 0.985683, -0.191971, 1.109131, -0.425690, 0.166109, -0.028463, 0.985683, 0, 0.000000, 0.000000, 1.000000, -0.066215, 0.956943, 0.577413, 7.336685, 0.04845664
0, Invalid, Excluded, 1, -0.207289, 1.105195, -0.401509, -0.192445, 1.109074, -0.425857, 0.000000, 0.000000, 0.000000, -0.192445, 1.109074, -0.425857, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 1.000000, -0.066429, 0.956742, 0.577328, 0, 0
0, Invalid, Excluded, 1, -0.207167, 1.105212, -0.401430, -0.192554, 1.109084, -0.425742, 0.000000, 0.000000, 0.000000, -0.192554, 1.109084, -0.425742, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 1.000000, -0.066224, 0.956547, 0.577362, 0, 0
0, Valid, Excluded, 1, -0.207236, 1.105172, -0.401497, -0.193181, 1.109059, -0.425739, 0.165958, -0.028172, 0.985719, -0.193181, 1.109059, -0.425739, 0.165958, -0.028172, 0.985719, 0, 0.000000, 0.000000, 1.000000, -0.066316, 0.956507, 0.577299, 7.347908, 0
0, Invalid, Excluded, 1, -0.207236, 1.105172, -0.401497, -0.193157, 1.109081, -0.425647, 0.000000, 0.000000, 0.000000, -0.193157, 1.109081, -0.425647, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 1.000000, -0.066316, 0.956507, 0.577299, 0, 0
0, Invalid, Excluded, 1, -0.207349, 1.105060, -0.401543, -0.193090, 1.109043, -0.425732, 0.000000, 0.000000, 0.000000, -0.193090, 1.109043, -0.425732, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 1.000000, -0.066273, 0.956245, 0.577207, 0, 0
0, Valid, Excluded, 1, -0.207495, 1.105019, -0.401534, -0.193090, 1.109043, -0.425732, 0.165408, -0.028295, 0.985804, -0.193090, 1.109043, -0.425732, 0.165408, -0.028295, 0.985804, 0, 0.000000, 0.000000, 1.000000, -0.066427, 0.955981, 0.577183, 7.362367, 0
0, Valid, Excluded, 1, -0.207391, 1.105032, -0.401456, -0.192551, 1.108922, -0.425869, 0.166246, -0.028003, 0.985680, -0.192551, 1.108922, -0.425869, 0.166246, -0.028003, 0.985680, 0, 0.000000, 0.000000, 1.000000, -0.066448, 0.955888, 0.577263, 7.401546, 0.04845664
0, Valid, Excluded, 1, -0.207542, 1.105019, -0.401491, -0.192488, 1.108881, -0.425888, 0.165577, -0.027805, 0.985804, -0.192488, 1.108881, -0.425888, 0.165577, -0.027805, 0.985804, 0, 0.000000, 0.000000, 1.000000, -0.066478, 0.955975, 0.577226, 7.394968, 0.03956468
0, Valid, Excluded, 1, -0.207443, 1.105040, -0.401400, -0.192316, 1.108889, -0.425815, 0.165499, -0.026640, 0.985837, -0.192316, 1.108889, -0.425815, 0.165499, -0.026640, 0.985837, 0, 0.000000, 0.000000, 1.000000, -0.066366, 0.955936, 0.577306, 7.460404, 0.0656106
