timeStamp, Validity, SampleInclusion, TargetId, CameraPosition.X, CameraPosition.Y, CameraPosition.Z, LocalGazeOrigin.X, LocalGazeOrigin.Y, LocalGazeOrigin.Z, LocalGazeDirection.X, LocalGazeDirection.Y, LocalGazeDirection.Z, WorldGazeOrigin.X, WorldGazeOrigin.Y, WorldGazeOrigin.Z, WorldGazeDirection.X, WorldGazeDirection.Y, WorldGazeDirection.Z, WorldGazeDistance, LocalMarkerPosition.X, LocalMarkerPosition.Y, LocalMarkerPosition.Z, WorldMarkerPosition.X, WorldMarkerPosition.Y, WorldMarkerPosition.Z, OffsetAngle, InterSampleAngle
0, Invalid, Excluded, 1, -0.218966, 1.093747, -0.442019, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 1.000000, -0.183252, 0.914853, 0.541201, 0, 0
0, Valid, Excluded, 1, -0.219082, 1.093774, -0.442038, -0.203356, 1.098323, -0.464378, 0.074386, -0.038972, 0.996454, -0.203356, 1.098323, -0.464378, 0.074386, -0.038972, 0.996454, 0, 0.000000, 0.000000, 1.000000, -0.183550, 0.914720, 0.541160, 8.691314, 0
0, Valid, Excluded, 1, -0.219061, 1.093767, -0.442006, -0.203338, 1.098318, -0.464357, 0.072930, -0.038913, 0.996567, -0.203338, 1.098318, -0.464357, 0.072930, -0.038913, 0.996567, 0, 0.000000, 0.000000, 1.000000, -0.183769, 0.914845, 0.541224, 8.662633, 0.08156469
0, Valid, Excluded, 1, -0.219012, 1.093734, -0.441984, -0.203204, 1.098344, -0.464384, 0.072826, -0.038942, 0.996580, -0.203204, 1.098344, -0.464384, 0.072826, -0.038942, 0.996580, 0, 0.000000, 0.000000, 1.000000, -0.183601, 0.914716, 0.541224, 8.66601, 0
0, Valid, Excluded, 1, -0.218977, 1.093737, -0.441943, -0.202935, 1.098334, -0.464371, 0.073704, -0.038506, 0.996525, -0.202935, 1.098334, -0.464371, 0.073704, -0.038506, 0.996525, 0, 0.000000, 0.000000, 1.000000, -0.183585, 0.914582, 0.541241, 8.718595, 0.05595291
0, Valid, Excluded, 1, -0.218900, 1.093724, -0.441992, -0.202989, 1.098300, -0.464351, 0.073800, -0.038596, 0.996514, -0.202989, 1.098300, -0.464351, 0.073800, -0.038596, 0.996514, 0, 0.000000, 0.000000, 1.000000, -0.183467, 0.914466, 0.541172, 8.71731, 0
0, Valid, Excluded, 1, -0.218848, 1.093732, -0.441964, -0.203096, 1.098303, -0.464306, 0.073800, -0.038148, 0.996539, -0.203096, 1.098303, -0.464306, 0.073800, -0.038148, 0.996539, 0, 0.000000, 0.000000, 1.000000, -0.183197, 0.914245, 0.541150, 8.745813, 0.02797646
0, Valid, Excluded, 1, -0.218764, 1.093702, -0.441934, -0.203063, 1.098288, -0.464352, 0.073354, -0.039269, 0.996519, -0.203063, 1.098288, -0.464352, 0.073354, -0.039269, 0.996519, 0, 0.000000, 0.000000, 1.000000, -0.182904, 0.914040, 0.541141, 8.680889, 0.06852804
0, Valid, Excluded, 1, -0.218709, 1.093692, -0.441894, -0.202783, 1.098301, -0.464334, 0.073198, -0.039489, 0.996525, -0.202783, 1.098301, -0.464334, 0.073198, -0.039489, 0.996525, 0, 0.000000, 0.000000, 1.000000, -0.182728, 0.913756, 0.541126, 8.683626, 0.01978234
0, Valid, Excluded, 1, -0.218660, 1.093650, -0.441891, -0.202279, 1.098271, -0.464320, 0.073249, -0.039549, 0.996514, -0.202279, 1.098271, -0.464320, 0.073249, -0.039549, 0.996514, 0, 0.000000, 0.000000, 1.000000, -0.182537, 0.913329, 0.541053, 8.709014, 0
