timeStamp, Validity, SampleInclusion, TargetId, CameraPosition.X, CameraPosition.Y, CameraPosition.Z, LocalGazeOrigin.X, LocalGazeOrigin.Y, LocalGazeOrigin.Z, LocalGazeDirection.X, LocalGazeDirection.Y, LocalGazeDirection.Z, WorldGazeOrigin.X, WorldGazeOrigin.Y, WorldGazeOrigin.Z, WorldGazeDirection.X, WorldGazeDirection.Y, WorldGazeDirection.Z, WorldGazeDistance, LocalMarkerPosition.X, LocalMarkerPosition.Y, LocalMarkerPosition.Z, WorldMarkerPosition.X, WorldMarkerPosition.Y, WorldMarkerPosition.Z, OffsetAngle, InterSampleAngle
0, Invalid, Excluded, 1, -0.319780, 1.047471, -0.348115, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 1.000000, 0.091769, 1.170228, 0.554967, 0, 0
0, Valid, Excluded, 1, -0.319733, 1.047530, -0.348254, -0.326360, 1.046942, -0.370022, 0.340436, -0.053435, 0.938744, -0.326360, 1.046942, -0.370022, 0.340436, -0.053435, 0.938744, 0, 0.000000, 0.000000, 1.000000, 0.092290, 1.171181, 0.554491, 10.97241, 0
0, Valid, Excluded, 1, -0.319694, 1.047586, -0.348378, -0.326330, 1.046955, -0.370180, 0.443970, 0.029982, 0.895525, -0.326330, 1.046955, -0.370180, 0.443970, 0.029982, 0.895525, 0, 0.000000, 0.000000, 1.000000, 0.093060, 1.172053, 0.553920, 5.657523, 8.016872
0, Valid, Excluded, 1, -0.319692, 1.047708, -0.348564, -0.326313, 1.046990, -0.370306, 0.412974, 0.007389, 0.910696, -0.326313, 1.046990, -0.370306, 0.412974, 0.007389, 0.910696, 0, 0.000000, 0.000000, 1.000000, 0.093832, 1.173081, 0.553256, 6.660913, 2.363474
0, Valid, Excluded, 1, -0.319662, 1.047760, -0.348666, -0.328016, 1.046991, -0.369528, 0.419708, -0.052738, 0.906119, -0.328016, 1.046991, -0.369528, 0.419708, -0.052738, 0.906119, 0, 0.000000, 0.000000, 1.000000, 0.094497, 1.173990, 0.552743, 10.16171, 3.477108
0, Valid, Excluded, 1, -0.319634, 1.047808, -0.348869, -0.328529, 1.047084, -0.369443, 0.428143, -0.010151, 0.903640, -0.328529, 1.047084, -0.369443, 0.428143, -0.010151, 0.903640, 0, 0.000000, 0.000000, 1.000000, 0.095029, 1.175017, 0.552171, 7.799006, 2.491672
0, Valid, Excluded, 1, -0.319612, 1.047873, -0.348951, -0.328880, 1.047109, -0.369345, 0.396350, -0.021787, 0.917832, -0.328880, 1.047109, -0.369345, 0.396350, -0.021787, 0.917832, 0, 0.000000, 0.000000, 1.000000, 0.095602, 1.175868, 0.551724, 8.595965, 2.103382
0, Valid, Excluded, 1, -0.319615, 1.047981, -0.349099, -0.325455, 1.047230, -0.371459, 0.470785, -0.006628, 0.882207, -0.325455, 1.047230, -0.371459, 0.470785, -0.006628, 0.882207, 0, 0.000000, 0.000000, 1.000000, 0.096212, 1.176620, 0.551201, 8.418019, 4.808601
0, Valid, Excluded, 1, -0.319610, 1.048022, -0.349157, -0.332095, 1.047249, -0.368269, 0.399291, -0.049256, 0.915482, -0.332095, 1.047249, -0.368269, 0.399291, -0.049256, 0.915482, 0, 0.000000, 0.000000, 1.000000, 0.096787, 1.177325, 0.550784, 10.23497, 5.137859
0, Valid, Excluded, 1, -0.319563, 1.048005, -0.349302, -0.354233, 1.046996, -0.356286, 0.528771, -0.060681, 0.846579, -0.354233, 1.046996, -0.356286, 0.528771, -0.060681, 0.846579, 0, 0.000000, 0.000000, 1.000000, 0.097383, 1.177954, 0.550292, 12.15966, 8.436871
0, Valid, Excluded, 1, -0.319556, 1.048034, -0.349355, -0.355989, 1.047046, -0.355334, 0.423846, -0.000825, 0.905720, -0.355989, 1.047046, -0.355334, 0.423846, -0.000825, 0.905720, 0, 0.000000, 0.000000, 1.000000, 0.097966, 1.178192, 0.549942, 7.585946, 7.712052
0, Valid, Excluded, 1, -0.319560, 1.048067, -0.349419, -0.355953, 1.047019, -0.355461, 0.523729, -0.022887, 0.851567, -0.355953, 1.047019, -0.355461, 0.523729, -0.022887, 0.851567, 0, 0.000000, 0.000000, 1.000000, 0.098355, 1.178645, 0.549634, 10.01261, 6.635189
0, Valid, Excluded, 1, -0.319533, 1.048100, -0.349391, -0.355946, 1.047053, -0.355484, 0.542909, -0.016640, 0.839624, -0.355946, 1.047053, -0.355484, 0.542909, -0.016640, 0.839624, 0, 0.000000, 0.000000, 1.000000, 0.098755, 1.178960, 0.549447, 10.41578, 1.343192
0, Valid, Excluded, 1, -0.319555, 1.048102, -0.349424, -0.355894, 1.047061, -0.355557, 0.502929, 0.053571, 0.862648, -0.355894, 1.047061, -0.355557, 0.502929, 0.053571, 0.862648, 0, 0.000000, 0.000000, 1.000000, 0.099063, 1.179247, 0.549220, 5.61524, 4.815034
0, Valid, Excluded, 1, -0.319595, 1.048109, -0.349402, -0.355269, 1.047092, -0.355844, 0.437761, 0.043851, 0.898016, -0.355269, 1.047092, -0.355844, 0.437761, 0.043851, 0.898016, 0, 0.000000, 0.000000, 1.000000, 0.099352, 1.179503, 0.549052, 4.983265, 4.285646
0, Valid, Excluded, 1, -0.319616, 1.048115, -0.349409, -0.351612, 1.047143, -0.357899, 0.453832, -0.034471, 0.890412, -0.351612, 1.047143, -0.357899, 0.453832, -0.034471, 0.890412, 0, 0.000000, 0.000000, 1.000000, 0.099678, 1.179679, 0.548858, 9.446375, 4.602961
0, Valid, Excluded, 1, -0.319715, 1.048132, -0.349374, -0.352551, 1.047120, -0.357369, 0.519430, 0.025847, 0.854111, -0.352551, 1.047120, -0.357369, 0.519430, 0.025847, 0.854111, 0, 0.000000, 0.000000, 1.000000, 0.099927, 1.179813, 0.548713, 7.641132, 5.515408
0, Valid, Excluded, 1, -0.319737, 1.048126, -0.349357, -0.347072, 1.047204, -0.360406, 0.522712, -0.054872, 0.850725, -0.347072, 1.047204, -0.360406, 0.522712, -0.054872, 0.850725, 0, 0.000000, 0.000000, 1.000000, 0.100085, 1.180077, 0.548607, 11.8955, 4.634007
0, Valid, Excluded, 1, -0.319759, 1.048072, -0.349352, -0.336482, 1.047395, -0.366289, 0.413459, -0.009474, 0.910461, -0.336482, 1.047395, -0.366289, 0.413459, -0.009474, 0.910461, 0, 0.000000, 0.000000, 1.000000, 0.100450, 1.180187, 0.548407, 8.082087, 7.599412
0, Valid, Excluded, 1, -0.319819, 1.048059, -0.349339, -0.355788, 1.047264, -0.355655, 0.425347, 0.057069, 0.903223, -0.355788, 1.047264, -0.355655, 0.425347, 0.057069, 0.903223, 0, 0.000000, 0.000000, 1.000000, 0.100725, 1.180421, 0.548226, 4.503152, 3.895963
0, Valid, Excluded, 1, -0.319870, 1.048026, -0.349291, -0.355550, 1.047385, -0.355848, 0.429198, 0.021630, 0.902936, -0.355550, 1.047385, -0.355848, 0.429198, 0.021630, 0.902936, 0, 0.000000, 0.000000, 1.000000, 0.101207, 1.180559, 0.548000, 6.402972, 2.042581
0, Valid, Excluded, 1, -0.319888, 1.048040, -0.349235, -0.355408, 1.047475, -0.355579, 0.386825, 0.068593, 0.919590, -0.355408, 1.047475, -0.355579, 0.386825, 0.068593, 0.919590, 0, 0.000000, 0.000000, 1.000000, 0.101638, 1.180717, 0.547824, 5.358147, 3.748365
0, Valid, Excluded, 1, -0.319926, 1.048042, -0.349183, -0.355516, 1.047473, -0.355486, 0.401443, 0.180626, 0.897891, -0.355516, 1.047473, -0.355486, 0.401443, 0.180626, 0.897891, 0, 0.000000, 0.000000, 1.000000, 0.102153, 1.180680, 0.547620, 4.00536, 6.595407
0, Valid, Excluded, 1, -0.319980, 1.048046, -0.349145, -0.355511, 1.047432, -0.355281, 0.451415, 0.146705, 0.880167, -0.355511, 1.047432, -0.355281, 0.451415, 0.146705, 0.880167, 0, 0.000000, 0.000000, 1.000000, 0.102787, 1.180631, 0.547343, 0.9683364, 3.607064
0, Valid, Excluded, 1, -0.320021, 1.048030, -0.349090, -0.355561, 1.047434, -0.355206, 0.365852, 0.072373, 0.927844, -0.355561, 1.047434, -0.355206, 0.365852, 0.072373, 0.927844, 0, 0.000000, 0.000000, 1.000000, 0.103493, 1.180469, 0.547066, 6.362391, 7.049598
0, Valid, Excluded, 1, -0.319987, 1.048018, -0.349064, -0.351018, 1.047490, -0.357499, 0.404885, 0.142418, 0.903196, -0.351018, 1.047490, -0.357499, 0.404885, 0.142418, 0.903196, 0, 0.000000, 0.000000, 1.000000, 0.104062, 1.180267, 0.546867, 2.641084, 4.807909
0, Valid, Excluded, 1, -0.320031, 1.048004, -0.348998, -0.353144, 1.047436, -0.356299, 0.369044, 0.110563, 0.922800, -0.353144, 1.047436, -0.356299, 0.369044, 0.110563, 0.922800, 0, 0.000000, 0.000000, 1.000000, 0.104869, 1.179997, 0.546568, 5.184327, 2.96854
0, Valid, Excluded, 1, -0.319960, 1.047989, -0.348915, -0.347656, 1.047497, -0.359093, 0.384634, 0.142977, 0.911913, -0.347656, 1.047497, -0.359093, 0.384634, 0.142977, 0.911913, 0, 0.000000, 0.000000, 1.000000, 0.105576, 1.179614, 0.546403, 3.768371, 2.153224
0, Valid, Excluded, 1, -0.319994, 1.047957, -0.348827, -0.299496, 1.048200, -0.384428, 0.445732, 0.170382, 0.878799, -0.299496, 1.048200, -0.384428, 0.445732, 0.170382, 0.878799, 0, 0.000000, 0.000000, 1.000000, 0.106192, 1.179369, 0.546213, 4.11147, 4.281211
0, Valid, Excluded, 1, -0.320022, 1.047926, -0.348691, -0.315956, 1.047948, -0.375638, 0.433465, 0.124946, 0.892464, -0.315956, 1.047948, -0.375638, 0.433465, 0.124946, 0.892464, 0, 0.000000, 0.000000, 1.000000, 0.106884, 1.178877, 0.546074, 1.264549, 2.808119
0, Valid, Excluded, 1, -0.320057, 1.047895, -0.348502, -0.319469, 1.047865, -0.373708, 0.372905, 0.075744, 0.924772, -0.319469, 1.047865, -0.373708, 0.372905, 0.075744, 0.924772, 0, 0.000000, 0.000000, 1.000000, 0.107489, 1.178616, 0.545990, 4.193018, 4.840193
0, Valid, Excluded, 1, -0.320096, 1.047867, -0.348382, -0.321695, 1.047814, -0.372398, 0.403029, 0.079770, 0.911703, -0.321695, 1.047814, -0.372398, 0.403029, 0.079770, 0.911703, 0, 0.000000, 0.000000, 1.000000, 0.107943, 1.178139, 0.545940, 3.006805, 1.895582
