timeStamp, Validity, SampleInclusion, TargetId, CameraPosition.X, CameraPosition.Y, CameraPosition.Z, LocalGazeOrigin.X, LocalGazeOrigin.Y, LocalGazeOrigin.Z, LocalGazeDirection.X, LocalGazeDirection.Y, LocalGazeDirection.Z, WorldGazeOrigin.X, WorldGazeOrigin.Y, WorldGazeOrigin.Z, WorldGazeDirection.X, WorldGazeDirection.Y, WorldGazeDirection.Z, WorldGazeDistance, LocalMarkerPosition.X, LocalMarkerPosition.Y, LocalMarkerPosition.Z, WorldMarkerPosition.X, WorldMarkerPosition.Y, WorldMarkerPosition.Z, OffsetAngle, InterSampleAngle
0, Invalid, Excluded, 1, -0.328565, 1.045140, -0.350007, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 1.000000, 0.046320, 1.131462, 0.573036, 0, 0
0, Valid, Excluded, 1, -0.328546, 1.045145, -0.350017, -0.363833, 1.045187, -0.358144, 0.408584, -0.013033, 0.912618, -0.363833, 1.045187, -0.358144, 0.408584, -0.013033, 0.912618, 0, 0.000000, 0.000000, 1.000000, 0.046282, 1.131614, 0.573036, 5.612726, 0
0, Valid, Excluded, 1, -0.328564, 1.045181, -0.350025, -0.364079, 1.045207, -0.358056, 0.410799, -0.007222, 0.911686, -0.364079, 1.045207, -0.358056, 0.410799, -0.007222, 0.911686, 0, 0.000000, 0.000000, 1.000000, 0.046233, 1.131947, 0.573013, 5.30766, 0.3599087
0, Valid, Excluded, 1, -0.328574, 1.045254, -0.350044, -0.364083, 1.045198, -0.358040, 0.408192, -0.008866, 0.912850, -0.364083, 1.045198, -0.358040, 0.408192, -0.008866, 0.912850, 0, 0.000000, 0.000000, 1.000000, 0.046238, 1.132149, 0.572976, 5.401456, 0.1887116
0, Valid, Excluded, 1, -0.328597, 1.045277, -0.350070, -0.364078, 1.045221, -0.358040, 0.405125, -0.009372, 0.914207, -0.364078, 1.045221, -0.358040, 0.405125, -0.009372, 0.914207, 0, 0.000000, 0.000000, 1.000000, 0.046351, 1.132320, 0.572880, 5.431232, 0.1938267
0, Valid, Excluded, 1, -0.328591, 1.045305, -0.350073, -0.363499, 1.045298, -0.358336, 0.405301, -0.008488, 0.914134, -0.363499, 1.045298, -0.358336, 0.405301, -0.008488, 0.914134, 0, 0.000000, 0.000000, 1.000000, 0.046479, 1.132652, 0.572799, 5.395684, 0.04845664
0, Valid, Excluded, 1, -0.328596, 1.045324, -0.350044, -0.356850, 1.045482, -0.361541, 0.409622, -0.008497, 0.912204, -0.356850, 1.045482, -0.361541, 0.409622, -0.008497, 0.912204, 0, 0.000000, 0.000000, 1.000000, 0.046458, 1.132923, 0.572811, 5.461814, 0.2705197
0, Valid, Excluded, 1, -0.328599, 1.045349, -0.350066, -0.358248, 1.045468, -0.360864, 0.409410, -0.008194, 0.912305, -0.358248, 1.045468, -0.360864, 0.409410, -0.008194, 0.912305, 0, 0.000000, 0.000000, 1.000000, 0.046568, 1.133246, 0.572714, 5.448308, 0
0, Valid, Excluded, 1, -0.328602, 1.045414, -0.350102, -0.363688, 1.045344, -0.358243, 0.405858, -0.007981, 0.913892, -0.363688, 1.045344, -0.358243, 0.405858, -0.007981, 0.913892, 0, 0.000000, 0.000000, 1.000000, 0.046331, 1.133626, 0.572744, 5.419999, 0.2229358
0, Valid, Excluded, 1, -0.328602, 1.045455, -0.350124, -0.363720, 1.045362, -0.358248, 0.406064, -0.007959, 0.913808, -0.363720, 1.045362, -0.358248, 0.406064, -0.007959, 0.913808, 0, 0.000000, 0.000000, 1.000000, 0.046324, 1.133950, 0.572697, 5.436316, 0
0, Valid, Excluded, 1, -0.328585, 1.045403, -0.350206, -0.362718, 1.045439, -0.358768, 0.406591, -0.008024, 0.913565, -0.362718, 1.045439, -0.358768, 0.406591, -0.008024, 0.913565, 0, 0.000000, 0.000000, 1.000000, 0.046145, 1.134281, 0.572658, 5.459052, 0.03426402
0, Valid, Excluded, 1, -0.328620, 1.045426, -0.350221, -0.358730, 1.045565, -0.360685, 0.409320, -0.008064, 0.912341, -0.358730, 1.045565, -0.360685, 0.409320, -0.008064, 0.912341, 0, 0.000000, 0.000000, 1.000000, 0.046148, 1.134477, 0.572611, 5.502851, 0.1713202
