timeStamp, Validity, SampleInclusion, TargetId, CameraPosition.X, CameraPosition.Y, CameraPosition.Z, LocalGazeOrigin.X, LocalGazeOrigin.Y, LocalGazeOrigin.Z, LocalGazeDirection.X, LocalGazeDirection.Y, LocalGazeDirection.Z, WorldGazeOrigin.X, WorldGazeOrigin.Y, WorldGazeOrigin.Z, WorldGazeDirection.X, WorldGazeDirection.Y, WorldGazeDirection.Z, WorldGazeDistance, LocalMarkerPosition.X, LocalMarkerPosition.Y, LocalMarkerPosition.Z, WorldMarkerPosition.X, WorldMarkerPosition.Y, WorldMarkerPosition.Z, OffsetAngle, InterSampleAngle
0, Invalid, Excluded, 1, -0.387029, 1.148626, -0.230990, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 1.000000, -0.197494, 1.222555, 0.748097, 0, 0
0, Valid, Excluded, 1, -0.386997, 1.148658, -0.230980, -0.419447, 1.150444, -0.251492, 0.073863, -0.024165, 0.996967, -0.419447, 1.150444, -0.251492, 0.073863, -0.024165, 0.996967, 0, 0.000000, 0.000000, 1.000000, -0.197386, 1.222784, 0.748078, 9.901668, 0
0, Valid, Excluded, 1, -0.386994, 1.148650, -0.231007, -0.419455, 1.150467, -0.251499, 0.072139, -0.022101, 0.997141, -0.419455, 1.150467, -0.251499, 0.072139, -0.022101, 0.997141, 0, 0.000000, 0.000000, 1.000000, -0.197145, 1.222708, 0.748009, 9.930165, 0.1545051
0, Valid, Excluded, 1, -0.386966, 1.148617, -0.231025, -0.419423, 1.150493, -0.251475, 0.071506, -0.022209, 0.997176, -0.419423, 1.150493, -0.251475, 0.071506, -0.022209, 0.997176, 0, 0.000000, 0.000000, 1.000000, -0.197068, 1.222588, 0.747988, 9.962473, 0.03956468
0, Invalid, Excluded, 1, -0.386949, 1.148584, -0.231092, -0.413031, 1.150465, -0.253308, 0.000000, 0.000000, 0.000000, -0.413031, 1.150465, -0.253308, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 1.000000, -0.196864, 1.222412, 0.747896, 0, 0
0, Invalid, Excluded, 1, -0.386961, 1.148514, -0.231142, -0.410614, 1.150422, -0.253996, 0.000000, 0.000000, 0.000000, -0.410614, 1.150422, -0.253996, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 1.000000, -0.196724, 1.222018, 0.747841, 0, 0
0, Valid, Excluded, 1, -0.386883, 1.148492, -0.231183, -0.394892, 1.150337, -0.258552, 0.086137, -0.029963, 0.995823, -0.394892, 1.150337, -0.258552, 0.086137, -0.029963, 0.995823, 0, 0.000000, 0.000000, 1.000000, -0.196566, 1.221640, 0.747811, 8.418463, 0
0, Invalid, Excluded, 1, -0.386835, 1.148446, -0.231208, -0.381773, 1.150233, -0.262367, 0.000000, 0.000000, 0.000000, -0.381773, 1.150233, -0.262367, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 1.000000, -0.196226, 1.221210, 0.747758, 0, 0
0, Valid, Excluded, 1, -0.386784, 1.148405, -0.231235, -0.382304, 1.150225, -0.262238, 0.094579, -0.034901, 0.994893, -0.382304, 1.150225, -0.262238, 0.094579, -0.034901, 0.994893, 0, 0.000000, 0.000000, 1.000000, -0.195996, 1.220867, 0.747718, 7.77241, 0
0, Valid, Excluded, 1, -0.386747, 1.148403, -0.231257, -0.380922, 1.150184, -0.262651, 0.096145, -0.035973, 0.994701, -0.380922, 1.150184, -0.262651, 0.096145, -0.035973, 0.994701, 0, 0.000000, 0.000000, 1.000000, -0.195592, 1.220506, 0.747651, 7.711314, 0.1083524
0, Invalid, Excluded, 1, -0.386695, 1.148359, -0.231298, -0.380753, 1.150151, -0.262715, 0.000000, 0.000000, 0.000000, -0.380753, 1.150151, -0.262715, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 1.000000, -0.195390, 1.220347, 0.747589, 0, 0
0, Invalid, Excluded, 1, -0.386649, 1.148387, -0.231327, -0.359922, 1.150074, -0.268696, 0.000000, 0.000000, 0.000000, -0.359922, 1.150074, -0.268696, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 1.000000, -0.195089, 1.220397, 0.747509, 0, 0
